tconst,nconst,category,job,characters
tt0338013,nm0326512,producer,producer,NA
tt1431045,nm0432725,composer,NA,NA
tt1431045,nm0005351,actor,NA,"[""Wade"",""Deadpool""]"
tt1431045,nm1072555,actress,NA,"[""Vanessa""]"
tt1431045,nm2554352,actor,NA,"[""Weasel""]"
tt1431045,nm4534098,actor,NA,"[""Ajax""]"
tt1431045,nm1783265,director,NA,NA
tt1431045,nm1014201,writer,written by,NA
tt1431045,nm1116660,writer,written by,NA
tt1431045,nm1334526,producer,producer,NA
tt1431045,nm0795682,producer,producer,NA
tt0082971,nm0002354,composer,NA,NA
tt0082971,nm0000148,actor,NA,"[""Indy""]"
tt0082971,nm0000261,actress,NA,"[""Marion""]"
tt0082971,nm0293550,actor,NA,"[""Belloq""]"
tt0082971,nm0722636,actor,NA,"[""Sallah""]"
tt0082971,nm0000229,director,NA,NA
tt0082971,nm0001410,writer,screenplay by,NA
tt0082971,nm0000184,writer,story by,NA
tt0082971,nm0442241,writer,story by,NA
tt0082971,nm0550881,producer,producer,NA
tt0114709,nm0169505,writer,screenplay by,NA
tt0114709,nm0000158,actor,NA,"[""Woody""]"
tt0114709,nm0000741,actor,NA,"[""Buzz Lightyear""]"
tt0114709,nm0725543,actor,NA,"[""Mr. Potato Head""]"
tt0114709,nm0001815,actor,NA,"[""Slinky Dog""]"
tt0114709,nm0005124,director,NA,NA
tt0114709,nm0230032,writer,original story by,NA
tt0114709,nm0004056,writer,original story by,NA
tt0114709,nm0710020,writer,original story by,NA
tt0114709,nm0923736,writer,screenplay by,NA
tt1392170,nm0006133,composer,NA,NA
tt1392170,nm2225369,actress,NA,"[""Katniss Everdeen""]"
tt1392170,nm1242688,actor,NA,"[""Peeta Mellark""]"
tt1392170,nm2955013,actor,NA,"[""Gale Hawthorne""]"
tt1392170,nm0001804,actor,NA,"[""Caesar Flickerman""]"
tt1392170,nm0002657,director,NA,NA
tt1392170,nm1056741,writer,screenplay,NA
tt1392170,nm0712753,writer,screenplay,NA
tt1392170,nm1749221,producer,producer,NA
tt1392170,nm0453091,producer,producer,NA
tt1520211,nm1589312,actress,NA,"[""Rosita Espinosa""]"
tt1520211,nm0511088,actor,NA,"[""Rick Grimes"",""Radio Personality""]"
tt1520211,nm0005342,actor,NA,"[""Daryl Dixon""]"
tt1520211,nm0564350,actress,NA,"[""Carol Peletier"",""Carol""]"
tt1520211,nm1775091,actress,NA,"[""Michonne""]"
tt1520211,nm0001104,writer,creator,NA
tt1520211,nm1764891,writer,creator,NA
tt1520211,nm1659348,actress,NA,"[""Maggie Greene"",""Maggie Rhee"",""Maggie""]"
tt1520211,nm3385128,actor,NA,"[""Carl Grimes""]"
tt1520211,nm3129311,actor,NA,"[""Eugene Porter"",""Dr. Eugene Porter""]"
tt0081505,nm0005633,cinematographer,NA,NA
tt0081505,nm0000197,actor,NA,"[""Jack Torrance""]"
tt0081505,nm0001167,actress,NA,"[""Wendy Torrance""]"
tt0081505,nm0515950,actor,NA,"[""Danny""]"
tt0081505,nm0001079,actor,NA,"[""Hallorann""]"
tt0081505,nm0000040,director,NA,NA
tt0081505,nm0000175,writer,novel,NA
tt0081505,nm0424956,writer,screenplay,NA
tt0081505,nm0137793,composer,NA,NA
tt0081505,nm0253844,composer,NA,NA
tt0107290,nm0002354,composer,NA,NA
tt0107290,nm0000554,actor,NA,"[""Grant""]"
tt0107290,nm0000368,actress,NA,"[""Ellie""]"
tt0107290,nm0000156,actor,NA,"[""Malcolm""]"
tt0107290,nm0000277,actor,NA,"[""Hammond""]"
tt0107290,nm0000229,director,NA,NA
tt0107290,nm0000341,writer,novel,NA
tt0107290,nm0462895,writer,screenplay,NA
tt0107290,nm0005086,producer,producer,NA
tt0107290,nm0596520,producer,producer,NA
tt2488496,nm0005086,producer,producer,NA
tt2488496,nm5397459,actress,NA,"[""Rey""]"
tt2488496,nm3915784,actor,NA,"[""Finn""]"
tt2488496,nm1209966,actor,NA,"[""Poe Dameron""]"
tt2488496,nm1727304,actor,NA,"[""General Hux""]"
tt2488496,nm0009190,director,NA,NA
tt2488496,nm0001410,writer,written by,NA
tt2488496,nm1578335,writer,written by,NA
tt2488496,nm0000184,writer,based on characters created by,NA
tt2488496,nm1333357,producer,producer,NA
tt1392190,nm0432725,composer,NA,NA
tt1392190,nm0362766,actor,NA,"[""Max Rockatansky""]"
tt1392190,nm0000234,actress,NA,"[""Imperator Furiosa""]"
tt1392190,nm0396558,actor,NA,"[""Nux""]"
tt1392190,nm2368789,actress,NA,"[""Toast the Knowing""]"
tt1392190,nm0004306,director,NA,NA
tt1392190,nm0565068,writer,written by,NA
tt1392190,nm0490147,writer,written by,NA
tt1392190,nm0593294,producer,producer,NA
tt1392190,nm0900840,producer,producer,NA
tt0268978,nm0005683,cinematographer,director of photography,NA
tt0268978,nm0000128,actor,NA,"[""John Nash""]"
tt0268978,nm0000438,actor,NA,"[""Parcher""]"
tt0268978,nm0000124,actress,NA,"[""Alicia Nash""]"
tt0268978,nm0001626,actor,NA,"[""Dr. Rosen""]"
tt0268978,nm0000165,director,NA,NA
tt0268978,nm0326040,writer,written by,NA
tt0268978,nm0621586,writer,book,NA
tt0268978,nm0004976,producer,producer,NA
tt0268978,nm0000035,composer,NA,NA
tt0119217,nm0829681,production_designer,NA,NA
tt0119217,nm0000245,actor,NA,"[""Sean""]"
tt0119217,nm0000354,actor,NA,"[""Will""]"
tt0119217,nm0000255,actor,NA,"[""Chuckie""]"
tt0119217,nm0001745,actor,NA,"[""Lambeau""]"
tt0119217,nm0001814,director,NA,NA
tt0119217,nm0004744,producer,producer,NA
tt0119217,nm0000384,composer,NA,NA
tt0119217,nm0260389,cinematographer,director of photography,NA
tt0119217,nm0768817,editor,NA,NA
tt0477348,nm0005683,cinematographer,director of photography,NA
tt0477348,nm0000169,actor,NA,"[""Ed Tom Bell""]"
tt0477348,nm0000849,actor,NA,"[""Anton Chigurh""]"
tt0477348,nm0000982,actor,NA,"[""Llewelyn Moss""]"
tt0477348,nm0000437,actor,NA,"[""Carson Wells""]"
tt0477348,nm0001053,director,NA,NA
tt0477348,nm0001054,director,NA,NA
tt0477348,nm0565092,writer,novel,NA
tt0477348,nm0748784,producer,producer,NA
tt0477348,nm0001980,composer,NA,NA
tt0198781,nm0250995,writer,original story by,NA
tt0198781,nm0000345,actor,NA,"[""Mike""]"
tt0198781,nm0000422,actor,NA,"[""Sullivan""]"
tt0198781,nm0316701,actress,NA,"[""Boo""]"
tt0198781,nm0000114,actor,NA,"[""Randall""]"
tt0198781,nm0230032,director,NA,NA
tt0198781,nm0798899,director,co-director,NA
tt0198781,nm0881279,director,co-director,NA
tt0198781,nm0191717,writer,original story by,NA
tt0198781,nm0682066,writer,original story by,NA
tt0088247,nm0325358,editor,NA,NA
tt0088247,nm0000216,actor,NA,"[""Terminator""]"
tt0088247,nm0000157,actress,NA,"[""Sarah Connor""]"
tt0088247,nm0000299,actor,NA,"[""Kyle Reese""]"
tt0088247,nm0934902,actor,NA,"[""Lieutenant Ed Traxler""]"
tt0088247,nm0000116,director,NA,NA
tt0088247,nm0005036,writer,written by,NA
tt0088247,nm0936537,writer,additional dialogue,NA
tt0088247,nm0006075,composer,NA,NA
tt0088247,nm0004229,cinematographer,director of photography,NA
tt0264464,nm0002354,composer,NA,NA
tt0264464,nm0000138,actor,NA,"[""Frank Abagnale Jr.""]"
tt0264464,nm0000158,actor,NA,"[""Carl Hanratty""]"
tt0264464,nm0000686,actor,NA,"[""Frank Abagnale""]"
tt0264464,nm0000640,actor,NA,"[""Roger Strong""]"
tt0264464,nm0000229,director,NA,NA
tt0264464,nm0622288,writer,screenplay,NA
tt0264464,nm0007646,writer,"book ""Catch Me If You Can: The Amazing True Story of the Youngest and Most Daring Con Man in the History of Fun and Profit""",NA
tt0264464,nm1127221,writer,"book ""Catch Me If You Can: The Amazing True Story of the Youngest and Most Daring Con Man in the History of Fun and Profit""",NA
tt0264464,nm0662748,producer,producer,NA
tt0095016,nm0005428,producer,producer,NA
tt0095016,nm0000246,actor,NA,"[""John McClane""]"
tt0095016,nm0000614,actor,NA,"[""Hans Gruber""]"
tt0095016,nm0000889,actress,NA,"[""Holly Gennaro McClane""]"
tt0095016,nm0001817,actor,NA,"[""Sgt. Al Powell""]"
tt0095016,nm0001532,director,NA,NA
tt0095016,nm0861636,writer,"novel ""Nothing Lasts Forever""",NA
tt0095016,nm0835732,writer,screenplay,NA
tt0095016,nm0211823,writer,screenplay,NA
tt0095016,nm0330383,producer,producer,NA
tt0208092,nm0524829,production_designer,NA,NA
tt0208092,nm0005458,actor,NA,"[""Turkish""]"
tt0208092,nm0000093,actor,NA,"[""Mickey O'Neil""]"
tt0208092,nm0001125,actor,NA,"[""Franky Four Fingers""]"
tt0208092,nm0001199,actor,NA,"[""Cousin Avi""]"
tt0208092,nm0005363,director,NA,NA
tt0208092,nm0891216,producer,producer,NA
tt0208092,nm0614373,composer,NA,NA
tt0208092,nm0362165,cinematographer,director of photography,NA
tt0208092,nm1154184,editor,NA,NA
tt0078748,nm0001353,producer,producer,NA
tt0078748,nm0000244,actress,NA,"[""Ripley""]"
tt0078748,nm0000643,actor,NA,"[""Dallas""]"
tt0078748,nm0000457,actor,NA,"[""Kane""]"
tt0078748,nm0001021,actress,NA,"[""Lambert""]"
tt0078748,nm0000631,director,NA,NA
tt0078748,nm0639321,writer,story,NA
tt0078748,nm0795953,writer,story,NA
tt0078748,nm0140826,producer,producer,NA
tt0078748,nm0318429,producer,producer,NA
tt1475582,nm0034877,actor,NA,"[""Anderson""]"
tt1475582,nm1212722,actor,NA,"[""Sherlock Holmes""]"
tt1475582,nm0293509,actor,NA,"[""Dr. John Watson"",""Dr John Watson""]"
tt1475582,nm0835939,actress,NA,"[""Mrs. Hudson"",""Mrs Hudson""]"
tt1475582,nm0001291,actor,NA,"[""DI Lestrade"",""Inspector Lestrade""]"
tt1475582,nm0309693,writer,creator,NA
tt1475582,nm0595590,writer,creator,NA
tt1475582,nm1154764,actress,NA,"[""Molly Hooper"",""Hooper""]"
tt1475582,nm0778831,actor,NA,"[""Jim Moriarty"",""Professor Moriarty""]"
tt1475582,nm0007893,actress,NA,"[""Mary Watson"",""Mary Morstan""]"
tt0401792,nm0006251,composer,NA,NA
tt0401792,nm0000620,actor,NA,"[""Marv""]"
tt0401792,nm0654110,actor,NA,"[""Dwight""]"
tt0401792,nm0000246,actor,NA,"[""Hartigan""]"
tt0401792,nm0004695,actress,NA,"[""Nancy""]"
tt0401792,nm0588340,director,NA,NA
tt0401792,nm0001675,director,NA,NA
tt0401792,nm0000233,director,special guest director,NA
tt0401792,nm0042882,producer,producer,NA
tt0401792,nm0002201,composer,NA,NA
tt1454468,nm0002747,editor,NA,NA
tt1454468,nm0000113,actress,NA,"[""Ryan Stone""]"
tt1454468,nm0000123,actor,NA,"[""Matt Kowalski""]"
tt1454468,nm0000438,actor,NA,"[""Mission Control""]"
tt1454468,nm1241511,actor,NA,"[""Aningaaq""]"
tt1454468,nm0190859,director,NA,NA
tt1454468,nm0190861,writer,written by,NA
tt1454468,nm0382268,producer,producer,NA
tt1454468,nm1888527,composer,NA,NA
tt1454468,nm0523881,cinematographer,director of photography,NA
tt0180093,nm0508732,cinematographer,director of photography,NA
tt0180093,nm0000995,actress,NA,"[""Sara Goldfarb""]"
tt0180093,nm0001467,actor,NA,"[""Harry Goldfarb""]"
tt0180093,nm0000124,actress,NA,"[""Marion Silver""]"
tt0180093,nm0005541,actor,NA,"[""Tyrone C. Love""]"
tt0180093,nm0004716,director,NA,NA
tt0180093,nm0782968,writer,based on the book by,NA
tt0180093,nm0914615,producer,producer,NA
tt0180093,nm0922279,producer,producer,NA
tt0180093,nm0543739,composer,NA,NA
tt0246578,nm0692925,cinematographer,director of photography,NA
tt0246578,nm0350453,actor,NA,"[""Donnie Darko""]"
tt0246578,nm0540441,actress,NA,"[""Gretchen Ross""]"
tt0246578,nm0001521,actress,NA,"[""Rose Darko""]"
tt0246578,nm0651660,actor,NA,"[""Eddie Darko""]"
tt0246578,nm0446819,director,NA,NA
tt0246578,nm0276178,producer,producer,NA
tt0246578,nm0433339,producer,producer,NA
tt0246578,nm0572014,producer,producer,NA
tt0246578,nm0028787,composer,NA,NA
tt1201607,nm0006035,composer,NA,NA
tt1201607,nm0705356,actor,NA,"[""Harry Potter""]"
tt1201607,nm0914612,actress,NA,"[""Hermione Granger""]"
tt1201607,nm0342488,actor,NA,"[""Ron Weasley""]"
tt1201607,nm0002091,actor,NA,"[""Professor Albus Dumbledore""]"
tt1201607,nm0946734,director,NA,NA
tt1201607,nm0460141,writer,screenplay,NA
tt1201607,nm0746830,writer,"novel ""Harry Potter and the Deathly Hallows""",NA
tt1201607,nm0057655,producer,producer,NA
tt1201607,nm0382268,producer,producer,NA
tt4154756,nm0456158,writer,based on the Marvel comics by,NA
tt4154756,nm0000375,actor,NA,"[""Tony Stark"",""Iron Man""]"
tt4154756,nm1165110,actor,NA,"[""Thor""]"
tt4154756,nm0749263,actor,NA,"[""Bruce Banner"",""Hulk""]"
tt4154756,nm0262635,actor,NA,"[""Steve Rogers"",""Captain America""]"
tt4154756,nm0751577,director,NA,NA
tt4154756,nm0751648,director,NA,NA
tt4154756,nm1321655,writer,screenplay by,NA
tt4154756,nm1321656,writer,screenplay by,NA
tt4154756,nm0498278,writer,based on the Marvel comics by,NA
tt0416449,nm0004799,producer,producer,NA
tt0416449,nm0124930,actor,NA,"[""King Leonidas""]"
tt0416449,nm0372176,actress,NA,"[""Queen Gorgo""]"
tt0416449,nm0920992,actor,NA,"[""Dilios""]"
tt0416449,nm0922035,actor,NA,"[""Theron""]"
tt0416449,nm0811583,director,NA,NA
tt0416449,nm0426500,writer,screenplay,NA
tt0416449,nm1290582,writer,screenplay,NA
tt0416449,nm0588340,writer,graphic novel,NA
tt0416449,nm2241067,writer,graphic novel,NA
tt0435761,nm0005271,composer,NA,NA
tt0435761,nm0000158,actor,NA,"[""Woody""]"
tt0435761,nm0000741,actor,NA,"[""Buzz Lightyear""]"
tt0435761,nm0000349,actress,NA,"[""Jessie""]"
tt0435761,nm0000885,actor,NA,"[""Lotso""]"
tt0435761,nm0881279,director,NA,NA
tt0435761,nm0005124,writer,story by,NA
tt0435761,nm0004056,writer,story by,NA
tt0435761,nm1578335,writer,screenplay by,NA
tt0435761,nm0026565,producer,producer,NA
tt0108778,nm0001285,actor,NA,"[""Jack Geller""]"
tt0108778,nm0000098,actress,NA,"[""Rachel Green""]"
tt0108778,nm0001073,actress,NA,"[""Monica Geller"",""Monica Geller-Bing""]"
tt0108778,nm0001435,actress,NA,"[""Phoebe Buffay"",""Ursula Buffay""]"
tt0108778,nm0001455,actor,NA,"[""Joey Tribbiani""]"
tt0108778,nm0186331,writer,creator,NA
tt0108778,nm0442035,writer,creator,NA
tt0108778,nm0001612,actor,NA,"[""Chandler Bing""]"
tt0108778,nm0001710,actor,NA,"[""Dr. Ross Geller"",""Russ""]"
tt0108778,nm0878837,actor,NA,"[""Gunther""]"
tt0800369,nm0698873,writer,story,NA
tt0800369,nm1165110,actor,NA,"[""Thor""]"
tt0800369,nm0000164,actor,NA,"[""Odin""]"
tt0800369,nm0000204,actress,NA,"[""Jane Foster""]"
tt0800369,nm1089991,actor,NA,"[""Loki""]"
tt0800369,nm0000110,director,NA,NA
tt0800369,nm1005420,writer,screenplay,NA
tt0800369,nm0826714,writer,screenplay,NA
tt0800369,nm0668309,writer,screenplay,NA
tt0800369,nm0833089,writer,story,NA
tt3659388,nm0769644,producer,producer,NA
tt3659388,nm0000354,actor,NA,"[""Mark Watney""]"
tt3659388,nm1567113,actress,NA,"[""Melissa Lewis""]"
tt3659388,nm1325419,actress,NA,"[""Annie Montrose""]"
tt3659388,nm0544718,actress,NA,"[""Beth Johanssen""]"
tt3659388,nm0000631,director,NA,NA
tt3659388,nm1206844,writer,screenplay by,NA
tt3659388,nm1083982,writer,based on the novel by,NA
tt3659388,nm0400240,producer,producer,NA
tt3659388,nm1334526,producer,producer,NA
tt1675434,nm1133525,producer,producer,NA
tt1675434,nm0167388,actor,NA,"[""Philippe""]"
tt1675434,nm1082477,actor,NA,"[""Driss""]"
tt1675434,nm0494504,actress,NA,"[""Yvonne""]"
tt1675434,nm1109153,actress,NA,"[""Magalie""]"
tt1675434,nm0619923,director,NA,NA
tt1675434,nm0865918,director,NA,NA
tt1675434,nm4778840,writer,adapted from his autobiographical tale Le Second Souffle,NA
tt1675434,nm1457753,producer,producer,NA
tt1675434,nm1552771,producer,producer,NA
tt0458339,nm0270559,producer,producer,NA
tt0458339,nm0262635,actor,NA,"[""Captain America"",""Steve Rogers""]"
tt0458339,nm0915989,actor,NA,"[""Johann Schmidt"",""Red Skull""]"
tt0458339,nm0000168,actor,NA,"[""Nick Fury""]"
tt0458339,nm2017943,actress,NA,"[""Peggy Carter""]"
tt0458339,nm0002653,director,NA,NA
tt0458339,nm1321655,writer,screenplay,NA
tt0458339,nm1321656,writer,screenplay,NA
tt0458339,nm0800209,writer,comic books,NA
tt0458339,nm0456158,writer,comic books,NA
tt2395427,nm0270559,producer,producer,NA
tt2395427,nm0000375,actor,NA,"[""Tony Stark"",""Iron Man""]"
tt2395427,nm0262635,actor,NA,"[""Steve Rogers"",""Captain America""]"
tt2395427,nm0749263,actor,NA,"[""Bruce Banner"",""Hulk""]"
tt2395427,nm1165110,actor,NA,"[""Thor""]"
tt2395427,nm0923736,director,NA,NA
tt2395427,nm0498278,writer,based on the Marvel comics by,NA
tt2395427,nm0456158,writer,based on the Marvel comics by,NA
tt2395427,nm0800209,writer,character created by: Captain America,NA
tt2395427,nm4160687,writer,character created by: Thanos,NA
tt1119646,nm0003394,cinematographer,director of photography,NA
tt1119646,nm0302108,actor,NA,"[""Alan""]"
tt1119646,nm0177896,actor,NA,"[""Phil""]"
tt1119646,nm0058581,actor,NA,"[""Doug""]"
tt1119646,nm1159180,actor,NA,"[""Stu""]"
tt1119646,nm0680846,director,NA,NA
tt1119646,nm0524190,writer,written by,NA
tt1119646,nm0601859,writer,written by,NA
tt1119646,nm0325175,producer,producer,NA
tt1119646,nm0065100,composer,NA,NA
tt1205489,nm0828630,composer,NA,NA
tt1205489,nm0000142,actor,NA,"[""Walt Kowalski""]"
tt1205489,nm3057402,actor,NA,"[""Thao""]"
tt1205489,nm1542291,actor,NA,"[""Father Janovich""]"
tt1205489,nm3115704,actress,NA,"[""Sue""]"
tt1205489,nm1010405,writer,screenplay,NA
tt1205489,nm3164738,writer,story,NA
tt1205489,nm0314088,producer,producer,NA
tt1205489,nm0520749,producer,producer,NA
tt1205489,nm0247762,composer,NA,NA
tt0086250,nm0106840,producer,producer,NA
tt0086250,nm0000199,actor,NA,"[""Tony Montana""]"
tt0086250,nm0000201,actress,NA,"[""Elvira""]"
tt0086250,nm0000874,actor,NA,"[""Manny Ribera""]"
tt0086250,nm0001512,actress,NA,"[""Gina""]"
tt0086250,nm0000361,director,NA,NA
tt0086250,nm0000231,writer,screenplay by,NA
tt0086250,nm0001328,writer,NA,NA
tt0086250,nm0372942,writer,NA,NA
tt0086250,nm0870660,writer,based on the novel by,NA
tt0118715,nm0374511,production_designer,NA,NA
tt0118715,nm0000313,actor,NA,"[""The Dude""]"
tt0118715,nm0000422,actor,NA,"[""Walter Sobchak""]"
tt0118715,nm0000194,actress,NA,"[""Maude Lebowski""]"
tt0118715,nm0000114,actor,NA,"[""Theodore Donald 'Donny' Kerabatsos""]"
tt0118715,nm0001054,director,NA,NA
tt0118715,nm0001053,director,NA,NA
tt0118715,nm0001980,composer,NA,NA
tt0118715,nm0005683,cinematographer,NA,NA
tt0118715,nm0177504,editor,NA,NA
tt1228705,nm0456158,writer,Marvel comic book,NA
tt1228705,nm0000375,actor,NA,"[""Tony Stark""]"
tt1228705,nm0000620,actor,NA,"[""Ivan Vanko""]"
tt1228705,nm0000569,actress,NA,"[""Pepper Potts""]"
tt1228705,nm0000332,actor,NA,"[""Lt. Col. James 'Rhodey' Rhodes""]"
tt1228705,nm0269463,director,NA,NA
tt1228705,nm0857620,writer,screenplay,NA
tt1228705,nm0498278,writer,Marvel comic book,NA
tt1228705,nm1411347,writer,Marvel comic book,NA
tt1228705,nm1293367,writer,Marvel comic book,NA
tt0120915,nm0809551,editor,NA,NA
tt0120915,nm0000191,actor,NA,"[""Obi-Wan Kenobi""]"
tt0120915,nm0000553,actor,NA,"[""Qui-Gon Jinn""]"
tt0120915,nm0000204,actress,NA,"[""Queen Amidala"",""Padmé""]"
tt0120915,nm0005157,actor,NA,"[""Anakin Skywalker""]"
tt0120915,nm0000184,director,NA,NA
tt0120915,nm0564768,producer,producer,NA
tt0120915,nm0002354,composer,NA,NA
tt0120915,nm0005897,cinematographer,director of photography,NA
tt0120915,nm0123785,editor,NA,NA
tt0211915,nm0773685,editor,NA,NA
tt0211915,nm0851582,actress,NA,"[""Amélie Poulain""]"
tt0211915,nm0440913,actor,NA,"[""Nino Quincampoix""]"
tt0211915,nm0749363,actor,NA,"[""Raphaël Poulain""]"
tt0211915,nm0186677,actress,NA,"[""Amandine Poulain""]"
tt0211915,nm0000466,director,NA,NA
tt0211915,nm0491011,writer,scenario,NA
tt0211915,nm0652226,producer,producer,NA
tt0211915,nm0862961,composer,NA,NA
tt0211915,nm0216632,cinematographer,NA,NA
tt0947798,nm0005219,producer,producer,NA
tt0947798,nm0000204,actress,NA,"[""Nina Sayers"",""The Swan Queen""]"
tt0947798,nm0005109,actress,NA,"[""Lily"",""The Black Swan""]"
tt0947798,nm0001993,actor,NA,"[""Thomas Leroy"",""The Gentleman""]"
tt0947798,nm0000213,actress,NA,"[""Beth Macintyre"",""The Dying Swan""]"
tt0947798,nm0004716,director,NA,NA
tt0947798,nm2114730,writer,screenplay,NA
tt0947798,nm0374560,writer,screenplay,NA
tt0947798,nm0572352,writer,screenplay,NA
tt0947798,nm0291542,producer,producer,NA
tt0253474,nm0004384,composer,NA,NA
tt0253474,nm0004778,actor,NA,"[""Wladyslaw Szpilman""]"
tt0253474,nm0470981,actor,NA,"[""Captain Wilm Hosenfeld""]"
tt0253474,nm0277975,actor,NA,"[""Father""]"
tt0253474,nm0288976,actress,NA,"[""Dorota""]"
tt0253474,nm0000591,director,NA,NA
tt0253474,nm0367838,writer,screenplay,NA
tt0253474,nm0844262,writer,book,NA
tt0253474,nm0071452,producer,producer,NA
tt0253474,nm0764963,producer,producer,NA
tt0770828,nm0746273,producer,producer,NA
tt0770828,nm0147147,actor,NA,"[""Clark Kent"",""Kal-El""]"
tt0770828,nm0010736,actress,NA,"[""Lois Lane""]"
tt0770828,nm0788335,actor,NA,"[""General Zod""]"
tt0770828,nm0000178,actress,NA,"[""Martha Kent""]"
tt0770828,nm0811583,director,NA,NA
tt0770828,nm0333060,writer,screenplay,NA
tt0770828,nm0634240,writer,story,NA
tt0770828,nm0796950,writer,Superman created by,NA
tt0770828,nm0795975,writer,Superman created by,NA
tt0317248,nm0708723,producer,producer,NA
tt0317248,nm1179105,actor,NA,"[""Buscapé - Rocket""]"
tt0317248,nm1129884,actor,NA,"[""Zé Pequeno - Li'l Zé""]"
tt0317248,nm0618690,actor,NA,"[""Sandro Cenoura - Carrot""]"
tt0317248,nm1249574,actor,NA,"[""Bené - Benny""]"
tt0317248,nm0576987,director,NA,NA
tt0317248,nm0526199,director,co-director,NA
tt0317248,nm0513130,writer,novel,NA
tt0317248,nm1130251,writer,screenplay,NA
tt0317248,nm0053070,producer,producer,NA
tt4574334,nm6390427,actor,NA,"[""Jonathan Byers""]"
tt4574334,nm5611121,actress,NA,"[""Eleven""]"
tt4574334,nm6016511,actor,NA,"[""Mike Wheeler""]"
tt4574334,nm0000213,actress,NA,"[""Joyce Byers""]"
tt4574334,nm1092086,actor,NA,"[""Jim Hopper""]"
tt4574334,nm1819972,writer,creator,NA
tt4574334,nm1819973,writer,creator,NA
tt4574334,nm7140802,actor,NA,"[""Dustin Henderson""]"
tt4574334,nm5160895,actor,NA,"[""Lucas Sinclair""]"
tt4574334,nm3034501,actress,NA,"[""Nancy Wheeler""]"
